STATISTIC_CODE,Statistic,CSOED_3409,Electoral_Division,TLISTA1,CensusYear,UNIT,VALUE,GUID,ED_ID
FP009C04,Percentage change 2016-2022,11002,"Navan Urban, Co.Meath, ",2022,2022,%,2.8,2AE19629189313A3E055000000000001,167066
FP009C04,Percentage change 2016-2022,30045,"Kilmore, Co.Roscommon, ",2022,2022,%,2.8,2AE19629199113A3E055000000000001,197078
FP009C04,Percentage change 2016-2022,12058,"Tulla, Co.Offaly, ",2022,2022,%,2.8,2AE196291A7A13A3E055000000000001,187085
FP009C04,Percentage change 2016-2022,34063,"Monaghan Rural, Co.Monaghan, ",2022,2022,%,2.8,2AE196291AA113A3E055000000000001,177058
FP009C04,Percentage change 2016-2022,12053,"Gorteen, Co.Offaly, ",2022,2022,%,2.8,2AE196291AA613A3E055000000000001,187043
FP009C04,Percentage change 2016-2022,34070,"Tullycorbet, Co.Monaghan, ",2022,2022,%,2.8,2AE196291AD013A3E055000000000001,177070
FP009C04,Percentage change 2016-2022,34010,"Donaghmoyne, Co.Monaghan, ",2022,2022,%,2.8,2AE196291AE713A3E055000000000001,177034
FP009C04,Percentage change 2016-2022,25027,"Dromana, Co.Waterford, ",2022,2022,%,2.8,2AE196291B2B13A3E055000000000001,227028
FP009C04,Percentage change 2016-2022,22003,"Templemore, Co.Tipperary, ",2022,2022,%,2.8,2AE196291C0B13A3E055000000000001,217156
FP009C04,Percentage change 2016-2022,32059,"Drumcarban, Co.Cavan, ",2022,2022,%,2.8,2AE196291C9B13A3E055000000000001,27043
FP009C04,Percentage change 2016-2022,03047,"Terenure-Cherryfield, Co.Dublin, ",2022,2022,%,2.8,2AE196291CD713A3E055000000000001,267155
FP009C04,Percentage change 2016-2022,05052,"Dún Laoghaire-West Central, Co.Dublin, ",2022,2022,%,2.8,2AE196291D5913A3E055000000000001,267077
FP009C04,Percentage change 2016-2022,02106,"Inchicore A, Co.Dublin, ",2022,2022,%,2.8,2AE196291D8613A3E055000000000001,268078
FP009C04,Percentage change 2016-2022,15074,"Coolboy, Co.Wicklow, ",2022,2022,%,2.8,2AE196291EBF13A3E055000000000001,257024
FP009C04,Percentage change 2016-2022,16093,"Kilrush Rural, Co.Clare, ",2022,2022,%,2.8,2AE196291FF313A3E055000000000001,37098
FP009C04,Percentage change 2016-2022,33037,"Machaire Chlochair, Co.Donegal, ",2022,2022,%,2.8,2AE19629204413A3E055000000000001,57114
FP009C04,Percentage change 2016-2022,33120,"Kilmacrenan, Co.Donegal, ",2022,2022,%,2.8,2AE1962920C713A3E055000000000001,57100
FP009C04,Percentage change 2016-2022,17008,"Bishopstown C, Co.Cork, ",2022,2022,%,2.8,2AE19629215A13A3E055000000000001,48008
FP009C04,Percentage change 2016-2022,18244,"Templemary, Co.Cork, ",2022,2022,%,2.8,2AE1962921F413A3E055000000000001,47305
FP009C04,Percentage change 2016-2022,06077,"Ladytown, Co.Kildare, ",2022,2022,%,2.8,2AE19629222D13A3E055000000000001,87062
FP009C04,Percentage change 2016-2022,19035,"Dún Urlann, Co.Co.Kerry, ",2022,2022,%,2.8,2AE19629223013A3E055000000000001,77074
FP009C04,Percentage change 2016-2022,06055,"Windmill Cross, Co.Kildare, ",2022,2022,%,2.8,2AE19629229C13A3E055000000000001,87089
FP009C04,Percentage change 2016-2022,27020,"Oatfield, Co.Galway, ",2022,2022,%,2.8,2AE1962922DE13A3E055000000000001,67183
FP009C04,Percentage change 2016-2022,27169,"Killimor, Co.Galway, ",2022,2022,%,2.8,2AE1962922EA13A3E055000000000001,67133
FP009C04,Percentage change 2016-2022,29104,"Ballinamore, Co.Mayo, ",2022,2022,%,-2.8,2AE19629198013A3E055000000000001,157018
FP009C04,Percentage change 2016-2022,30024,"Aghafin, Co.Roscommon, ",2022,2022,%,-2.8,2AE196291A8613A3E055000000000001,197001
FP009C04,Percentage change 2016-2022,25072,"Faithlegg (Part Rural), Co.Waterford, ",2022,2022,%,-2.8,2AE196291B4713A3E055000000000001,227036
FP009C04,Percentage change 2016-2022,25074,"Kilbarry (Part Rural), Co.Waterford, ",2022,2022,%,-2.8,2AE196291B7B13A3E055000000000001,227051
FP009C04,Percentage change 2016-2022,03033,"Tallaght-Killinardan, Co.Dublin, ",2022,2022,%,-2.8,2AE196291CB813A3E055000000000001,267141
FP009C04,Percentage change 2016-2022,33024,"Pettigoe, Co.Donegal, ",2022,2022,%,-2.8,2AE19629208A13A3E055000000000001,57126
FP009C04,Percentage change 2016-2022,19039,"Cill Chuáin, Co.Co.Kerry, ",2022,2022,%,-2.8,2AE1962922B813A3E055000000000001,77112
FP009C04,Percentage change 2016-2022,08096,"Rossmore, Co.Laois, ",2022,2022,%,3.3,2AE1962916E613A3E055000000000001,107087
FP009C04,Percentage change 2016-2022,01014,"Ballon, Co.Carlow, ",2022,2022,%,3.3,2AE19629184113A3E055000000000001,17004
FP009C04,Percentage change 2016-2022,29029,"Mount Falcon, Co.Mayo, ",2022,2022,%,3.3,2AE19629184413A3E055000000000001,157120
FP009C04,Percentage change 2016-2022,11073,"Castlejordan, Co.Meath, ",2022,2022,%,3.3,2AE19629184A13A3E055000000000001,167015
FP009C04,Percentage change 2016-2022,29005,"Ardagh, Co.Mayo, ",2022,2022,%,3.3,2AE19629195F13A3E055000000000001,157009
FP009C04,Percentage change 2016-2022,31042,"Carney, Co.Sligo, ",2022,2022,%,3.3,2AE1962919AA13A3E055000000000001,207020
FP009C04,Percentage change 2016-2022,30005,"Carnagh, Co.Roscommon, ",2022,2022,%,3.3,2AE196291AFD13A3E055000000000001,197028
FP009C04,Percentage change 2016-2022,25004,"Carrickbeg Rural, Co.Waterford, ",2022,2022,%,3.3,2AE196291C9613A3E055000000000001,227018
FP009C04,Percentage change 2016-2022,02022,"Beaumont B, Co.Dublin, ",2022,2022,%,3.3,2AE196291D1213A3E055000000000001,268022
FP009C04,Percentage change 2016-2022,02145,"Royal Exchange B, Co.Dublin, ",2022,2022,%,3.3,2AE196291DED13A3E055000000000001,268141
FP009C04,Percentage change 2016-2022,05014,"Blackrock-Seapoint, Co.Dublin, ",2022,2022,%,3.3,2AE196291E3713A3E055000000000001,267018
FP009C04,Percentage change 2016-2022,18133,"Glanworth West, Co.Cork, ",2022,2022,%,3.3,2AE196291F6013A3E055000000000001,47159
FP009C04,Percentage change 2016-2022,16138,"Ballyblood, Co.Clare, ",2022,2022,%,3.3,2AE196291FC313A3E055000000000001,37005
FP009C04,Percentage change 2016-2022,27044,"Bearna (Part Rural), Co.Galway, ",2022,2022,%,3.3,2AE19629209813A3E055000000000001,67032
FP009C04,Percentage change 2016-2022,33064,"Inis Mhic an Doirn, Co.Donegal, ",2022,2022,%,3.3,2AE1962920A213A3E055000000000001,57133
FP009C04,Percentage change 2016-2022,18099,"Monkstown Urban, Co.Cork, ",2022,2022,%,3.3,2AE19629212213A3E055000000000001,47271
FP009C04,Percentage change 2016-2022,17004,"Ballyphehane A, Co.Cork, ",2022,2022,%,3.3,2AE19629214E13A3E055000000000001,48004
FP009C04,Percentage change 2016-2022,18031,"Templemartin, Co.Cork, ",2022,2022,%,3.3,2AE1962921ED13A3E055000000000001,47304
FP009C04,Percentage change 2016-2022,06059,"Bodenstown, Co.Kildare, ",2022,2022,%,3.3,2AE19629226713A3E055000000000001,87014
FP009C04,Percentage change 2016-2022,27203,"Killeen, Co.Galway, ",2022,2022,%,3.3,2AE1962922CF13A3E055000000000001,67128
FP009C04,Percentage change 2016-2022,27037,"Cloch na Rón, Co.Galway, ",2022,2022,%,3.3,2AE1962922FC13A3E055000000000001,67194
FP009C04,Percentage change 2016-2022,27205,"Killower, Co.Galway, ",2022,2022,%,3.3,2AE19629230513A3E055000000000001,67138
FP009C04,Percentage change 2016-2022,26007,"Eyre Square, Co.Galway, ",2022,2022,%,3.3,2AE19629236013A3E055000000000001,68007
FP009C04,Percentage change 2016-2022,27146,"Mount Bellew, Co.Galway, ",2022,2022,%,3.3,2AE1962923AA13A3E055000000000001,67176
FP009C04,Percentage change 2016-2022,07077,"Kilfane, Co.Kilkenny, ",2022,2022,%,3.3,2AE19629240A13A3E055000000000001,97059
FP009C04,Percentage change 2016-2022,28044,"Glenboy, Co.Leitrim, ",2022,2022,%,-3.3,2AE19629173313A3E055000000000001,117043
FP009C04,Percentage change 2016-2022,11024,"Carrickleck, Co.Meath, ",2022,2022,%,-3.3,2AE19629184913A3E055000000000001,167014
FP009C04,Percentage change 2016-2022,24026,"Morrisson's Avenue West, Co.Waterford, ",2022,2022,%,-3.3,2AE196291BAB13A3E055000000000001,228025
FP009C04,Percentage change 2016-2022,02084,"Priorswood E, Co.Dublin, ",2022,2022,%,-3.3,2AE196291DCE13A3E055000000000001,268123
FP009C04,Percentage change 2016-2022,19106,"Ennismore, Co.Co.Kerry, ",2022,2022,%,-3.3,2AE19629223213A3E055000000000001,77076
FP009C04,Percentage change 2016-2022,06088,"Timahoe South, Co.Kildare, ",2022,2022,%,-3.3,2AE19629229213A3E055000000000001,87087
FP009C04,Percentage change 2016-2022,27039,"Scainimh, Co.Galway, ",2022,2022,%,-3.3,2AE19629230C13A3E055000000000001,67200
FP009C04,Percentage change 2016-2022,21070,"Ballylanders, Co.Limerick, ",2022,2022,%,3.8,2AE19629176A13A3E055000000000001,127020
FP009C04,Percentage change 2016-2022,20033,"St. Laurence, Co.Limerick, ",2022,2022,%,3.8,2AE19629180313A3E055000000000001,128037
FP009C04,Percentage change 2016-2022,30098,"Kilteevan, Co.Roscommon, ",2022,2022,%,3.8,2AE19629199213A3E055000000000001,197079
FP009C04,Percentage change 2016-2022,12060,"Ballyshear, Co.Offaly, ",2022,2022,%,3.8,2AE196291AEB13A3E055000000000001,187008
FP009C04,Percentage change 2016-2022,25044,"Gardenmorris, Co.Waterford, ",2022,2022,%,3.8,2AE196291B5313A3E055000000000001,227040
FP009C04,Percentage change 2016-2022,25076,"Killoteran, Co.Waterford, ",2022,2022,%,3.8,2AE196291B8C13A3E055000000000001,227055
FP009C04,Percentage change 2016-2022,13074,"Griffinstown, Co.Westmeath, ",2022,2022,%,3.8,2AE196291BCF13A3E055000000000001,237051
FP009C04,Percentage change 2016-2022,22076,"Moyne, Co.Tipperary, ",2022,2022,%,3.8,2AE196291C6413A3E055000000000001,217133
FP009C04,Percentage change 2016-2022,02048,"Drumcondra South B, Co.Dublin, ",2022,2022,%,3.8,2AE196291D6613A3E055000000000001,268059
FP009C04,Percentage change 2016-2022,14036,"The Leap, Co.Wexford, ",2022,2022,%,3.8,2AE196291EE913A3E055000000000001,247111
FP009C04,Percentage change 2016-2022,16140,"Caher, Co.Clare, ",2022,2022,%,3.8,2AE196291FE513A3E055000000000001,37016
FP009C04,Percentage change 2016-2022,33056,"Cill Ghabhlaigh, Co.Donegal, ",2022,2022,%,3.8,2AE1962920B713A3E055000000000001,57094
FP009C04,Percentage change 2016-2022,27140,"Clonbrock, Co.Galway, ",2022,2022,%,3.8,2AE19629210413A3E055000000000001,67061
FP009C04,Percentage change 2016-2022,18028,"Murragh, Co.Cork, ",2022,2022,%,3.8,2AE19629210C13A3E055000000000001,47264
FP009C04,Percentage change 2016-2022,18073,"Templeomalus, Co.Cork, ",2022,2022,%,3.8,2AE19629211113A3E055000000000001,47309
FP009C04,Percentage change 2016-2022,17043,"Mahon B, Co.Cork, ",2022,2022,%,3.8,2AE19629218E13A3E055000000000001,48043
FP009C04,Percentage change 2016-2022,07025,"Ballyragget, Co.Kilkenny, ",2022,2022,%,3.8,2AE1962921FE13A3E055000000000001,97011
FP009C04,Percentage change 2016-2022,19114,"Kiltomy, Co.Co.Kerry, ",2022,2022,%,3.8,2AE19629220313A3E055000000000001,77115
FP009C04,Percentage change 2016-2022,19109,"Kilfeighny, Co.Co.Kerry, ",2022,2022,%,3.8,2AE19629226E13A3E055000000000001,77093
FP009C04,Percentage change 2016-2022,19090,"Muckross, Co.Co.Kerry, ",2022,2022,%,3.8,2AE19629228913A3E055000000000001,77141
FP009C04,Percentage change 2016-2022,27174,"Pallas, Co.Galway, ",2022,2022,%,3.8,2AE1962922EB13A3E055000000000001,67187
FP009C04,Percentage change 2016-2022,19026,"Ballinvoher, Co.Co.Kerry, ",2022,2022,%,3.8,2AE1962923AE13A3E055000000000001,77012
FP009C04,Percentage change 2016-2022,10015,"Drumcar, Co.Louth, ",2022,2022,%,-3.8,2AE1962918D713A3E055000000000001,147017
FP009C04,Percentage change 2016-2022,34042,"Killeevan, Co.Monaghan, ",2022,2022,%,-3.8,2AE196291A7213A3E055000000000001,177049
FP009C04,Percentage change 2016-2022,23160,"Cullen, Co.Tipperary, ",2022,2022,%,-3.8,2AE196291BF013A3E055000000000001,217063
FP009C04,Percentage change 2016-2022,03029,"Tallaght-Belgard, Co.Dublin, ",2022,2022,%,-3.8,2AE196291CB413A3E055000000000001,267137
FP009C04,Percentage change 2016-2022,02116,"Kylemore, Co.Dublin, ",2022,2022,%,-3.8,2AE196291D9E13A3E055000000000001,268095
FP009C04,Percentage change 2016-2022,18158,"Dromina, Co.Cork, ",2022,2022,%,-3.8,2AE196291F0113A3E055000000000001,47139
FP009C04,Percentage change 2016-2022,17073,"Turners Cross C, Co.Cork, ",2022,2022,%,-3.8,2AE1962921B713A3E055000000000001,48073
FP009C04,Percentage change 2016-2022,28005,"Drumreilly South, Co.Leitrim, ",2022,2022,%,4.1,2AE19629171513A3E055000000000001,117033
FP009C04,Percentage change 2016-2022,28071,"Gortermone, Co.Leitrim, ",2022,2022,%,4.1,2AE19629173613A3E055000000000001,117046
FP009C04,Percentage change 2016-2022,20029,"Market, Co.Limerick, ",2022,2022,%,4.1,2AE1962917FB13A3E055000000000001,128029
FP009C04,Percentage change 2016-2022,11052,"Castletown, Co.Meath, ",2022,2022,%,4.1,2AE19629185413A3E055000000000001,167018
FP009C04,Percentage change 2016-2022,01040,"Rathrush, Co.Carlow, ",2022,2022,%,4.1,2AE1962918C313A3E055000000000001,17041
FP009C04,Percentage change 2016-2022,12038,"Clonbulloge, Co.Offaly, ",2022,2022,%,4.1,2AE196291A5C13A3E055000000000001,187020
FP009C04,Percentage change 2016-2022,13002,"Athlone West Urban, Co.Westmeath, ",2022,2022,%,4.1,2AE196291BCD13A3E055000000000001,237005
FP009C04,Percentage change 2016-2022,23087,"Tipperary East Urban, Co.Tipperary, ",2022,2022,%,4.1,2AE196291C2213A3E055000000000001,217164
FP009C04,Percentage change 2016-2022,03015,"Lucan-Esker, Co.Dublin, ",2022,2022,%,4.1,2AE196291DC713A3E055000000000001,267100
FP009C04,Percentage change 2016-2022,02086,"Raheny-Greendale, Co.Dublin, ",2022,2022,%,4.1,2AE196291DD013A3E055000000000001,268125
FP009C04,Percentage change 2016-2022,15039,"Aughrim, Co.Wicklow, ",2022,2022,%,4.1,2AE196291E6A13A3E055000000000001,257005
FP009C04,Percentage change 2016-2022,18159,"Glenlara, Co.Cork, ",2022,2022,%,4.1,2AE196291F6213A3E055000000000001,47161
FP009C04,Percentage change 2016-2022,18145,"Allow, Co.Cork, ",2022,2022,%,4.1,2AE196291FA513A3E055000000000001,47009
FP009C04,Percentage change 2016-2022,16044,"Tomfinlough, Co.Clare, ",2022,2022,%,4.1,2AE19629202013A3E055000000000001,37149
FP009C04,Percentage change 2016-2022,27043,"Ballynacourty, Co.Galway, ",2022,2022,%,4.1,2AE19629207F13A3E055000000000001,67026
FP009C04,Percentage change 2016-2022,27137,"Caltra, Co.Galway, ",2022,2022,%,4.1,2AE1962920BD13A3E055000000000001,67043
FP009C04,Percentage change 2016-2022,27145,"Killian, Co.Galway, ",2022,2022,%,4.1,2AE1962922E913A3E055000000000001,67132
FP009C04,Percentage change 2016-2022,27095,"Kiltartan, Co.Galway, ",2022,2022,%,4.1,2AE19629233113A3E055000000000001,67148
FP009C04,Percentage change 2016-2022,19068,"Clydagh, Co.Co.Kerry, ",2022,2022,%,4.1,2AE1962923A013A3E055000000000001,77052
FP009C04,Percentage change 2016-2022,09029,"Lislea, Co.Longford, ",2022,2022,%,-4.1,2AE19629191B13A3E055000000000001,137042
FP009C04,Percentage change 2016-2022,08014,"Donaghmore, Co.Laois, ",2022,2022,%,4.6,2AE1962916B713A3E055000000000001,107040
FP009C04,Percentage change 2016-2022,08023,"Killermogh, Co.Laois, ",2022,2022,%,4.6,2AE1962916CC13A3E055000000000001,107059
FP009C04,Percentage change 2016-2022,11054,"Kentstown, Co.Meath, ",2022,2022,%,4.6,2AE19629181113A3E055000000000001,167041
FP009C04,Percentage change 2016-2022,11006,"Killary, Co.Meath, ",2022,2022,%,4.6,2AE19629183F13A3E055000000000001,167048
FP009C04,Percentage change 2016-2022,09025,"Gelshagh, Co.Longford, ",2022,2022,%,4.6,2AE19629190213A3E055000000000001,137033
FP009C04,Percentage change 2016-2022,31065,"Annagh, Co.Sligo, ",2022,2022,%,4.6,2AE196291A1913A3E055000000000001,207005
FP009C04,Percentage change 2016-2022,31039,"Ballysadare West, Co.Sligo, ",2022,2022,%,4.6,2AE196291A3413A3E055000000000001,207013
FP009C04,Percentage change 2016-2022,34024,"Broomfield, Co.Monaghan, ",2022,2022,%,4.6,2AE196291A8A13A3E055000000000001,177012
FP009C04,Percentage change 2016-2022,12004,"Banagher, Co.Offaly, ",2022,2022,%,4.6,2AE196291AF513A3E055000000000001,187009
FP009C04,Percentage change 2016-2022,13037,"Bracklin, Co.Westmeath, ",2022,2022,%,4.6,2AE196291B3213A3E055000000000001,237019
FP009C04,Percentage change 2016-2022,13077,"Huntingdon, Co.Westmeath, ",2022,2022,%,4.6,2AE196291BDE13A3E055000000000001,237056
FP009C04,Percentage change 2016-2022,23089,"Carrick-on-Suir Rural, Co.Tipperary, ",2022,2022,%,4.6,2AE196291C3C13A3E055000000000001,217040
FP009C04,Percentage change 2016-2022,22073,"Loughmoe, Co.Tipperary, ",2022,2022,%,4.6,2AE196291C4B13A3E055000000000001,217125
FP009C04,Percentage change 2016-2022,23084,"Cashel Urban, Co.Tipperary, ",2022,2022,%,4.6,2AE196291C5413A3E055000000000001,217046
FP009C04,Percentage change 2016-2022,25054,"Ballyhane, Co.Waterford, ",2022,2022,%,4.6,2AE196291C6713A3E055000000000001,227006
FP009C04,Percentage change 2016-2022,25058,"Cappoquin, Co.Waterford, ",2022,2022,%,4.6,2AE196291C9513A3E055000000000001,227017
FP009C04,Percentage change 2016-2022,05016,"Blackrock-Templehill, Co.Dublin, ",2022,2022,%,4.6,2AE196291CC313A3E055000000000001,267025
FP009C04,Percentage change 2016-2022,32048,"Cavan Rural, Co.Cavan, ",2022,2022,%,4.6,2AE196291DA913A3E055000000000001,27024
FP009C04,Percentage change 2016-2022,02091,"Whitehall B, Co.Dublin, ",2022,2022,%,4.6,2AE196291E0A13A3E055000000000001,268158
FP009C04,Percentage change 2016-2022,15051,"Dunganstown West, Co.Wicklow, ",2022,2022,%,4.6,2AE196291EEA13A3E055000000000001,257032
FP009C04,Percentage change 2016-2022,33081,"Glentogher, Co.Donegal, ",2022,2022,%,4.6,2AE19629207B13A3E055000000000001,57079
FP009C04,Percentage change 2016-2022,18170,"Newmarket, Co.Cork, ",2022,2022,%,4.6,2AE19629210F13A3E055000000000001,47267
FP009C04,Percentage change 2016-2022,18240,"Shanballymore, Co.Cork, ",2022,2022,%,4.6,2AE1962921A213A3E055000000000001,47288
FP009C04,Percentage change 2016-2022,07064,"Bennettsbridge, Co.Kilkenny, ",2022,2022,%,4.6,2AE19629220B13A3E055000000000001,97014
FP009C04,Percentage change 2016-2022,19118,"Listowel Rural, Co.Co.Kerry, ",2022,2022,%,4.6,2AE19629224713A3E055000000000001,77127
FP009C04,Percentage change 2016-2022,27212,"Moyne, Co.Galway, ",2022,2022,%,4.6,2AE1962922D213A3E055000000000001,67180
FP009C04,Percentage change 2016-2022,19139,"Boolteens, Co.Co.Kerry, ",2022,2022,%,4.6,2AE19629232A13A3E055000000000001,77031
FP009C04,Percentage change 2016-2022,27032,"Inishbofin, Co.Galway, ",2022,2022,%,4.6,2AE19629236813A3E055000000000001,67109
FP009C04,Percentage change 2016-2022,02083,"Priorswood D, Co.Dublin, ",2022,2022,%,-4.6,2AE196291DCB13A3E055000000000001,268120
FP009C04,Percentage change 2016-2022,16030,"Drumline, Co.Clare, ",2022,2022,%,-4.6,2AE196291FE613A3E055000000000001,37053
FP009C04,Percentage change 2016-2022,19123,"Shronowen, Co.Co.Kerry, ",2022,2022,%,-4.6,2AE1962922BA13A3E055000000000001,77152
FP009C04,Percentage change 2016-2022,27171,"Kilquain, Co.Galway, ",2022,2022,%,-4.6,2AE19629232513A3E055000000000001,67145
FP009C04,Percentage change 2016-2022,07006,"Coolaghmore, Co.Kilkenny, ",2022,2022,%,-4.6,2AE1962923CC13A3E055000000000001,97028
FP009C04,Percentage change 2016-2022,08066,"Mountmellick Urban, Co.Laois, ",2022,2022,%,5.1,2AE1962916EE13A3E055000000000001,107072
FP009C04,Percentage change 2016-2022,28020,"Gortnagullion, Co.Leitrim, ",2022,2022,%,5.1,2AE19629173713A3E055000000000001,117047
FP009C04,Percentage change 2016-2022,21095,"Kilmeedy, Co.Limerick, ",2022,2022,%,5.1,2AE1962917A413A3E055000000000001,127095
FP009C04,Percentage change 2016-2022,01009,"Tiknock, Co.Carlow, ",2022,2022,%,5.1,2AE19629182213A3E055000000000001,17048
FP009C04,Percentage change 2016-2022,01005,"Haroldstown, Co.Carlow, ",2022,2022,%,5.1,2AE19629188713A3E055000000000001,17023
FP009C04,Percentage change 2016-2022,12040,"Croghan, Co.Offaly, ",2022,2022,%,5.1,2AE196291A6813A3E055000000000001,187024
FP009C04,Percentage change 2016-2022,12085,"Tinamuck, Co.Offaly, ",2022,2022,%,5.1,2AE196291A7813A3E055000000000001,187083
FP009C04,Percentage change 2016-2022,13059,"Carrick, Co.Westmeath, ",2022,2022,%,5.1,2AE196291B3413A3E055000000000001,237021
FP009C04,Percentage change 2016-2022,24022,"Larchville, Co.Waterford, ",2022,2022,%,5.1,2AE196291BA713A3E055000000000001,228021
FP009C04,Percentage change 2016-2022,14038,"Tombrack, Co.Wexford, ",2022,2022,%,5.1,2AE196291E3C13A3E055000000000001,247114
FP009C04,Percentage change 2016-2022,18253,"Corkbeg, Co.Cork, ",2022,2022,%,5.1,2AE196291F5E13A3E055000000000001,47115
FP009C04,Percentage change 2016-2022,18111,"Castletown, Co.Cork, ",2022,2022,%,5.1,2AE196291F8B13A3E055000000000001,47088
FP009C04,Percentage change 2016-2022,16042,"Spancelhill, Co.Clare, ",2022,2022,%,5.1,2AE19629201513A3E055000000000001,37145
FP009C04,Percentage change 2016-2022,16155,"Tulla, Co.Clare, ",2022,2022,%,5.1,2AE19629202713A3E055000000000001,37150
FP009C04,Percentage change 2016-2022,27107,"Cloonkeen, Co.Galway, ",2022,2022,%,5.1,2AE19629205313A3E055000000000001,67066
FP009C04,Percentage change 2016-2022,18308,"Woodfort, Co.Cork, ",2022,2022,%,5.1,2AE19629213B13A3E055000000000001,47321
FP009C04,Percentage change 2016-2022,18318,"Skull, Co.Cork, ",2022,2022,%,5.1,2AE1962921BF13A3E055000000000001,47295
FP009C04,Percentage change 2016-2022,17074,"Turners Cross D, Co.Cork, ",2022,2022,%,5.1,2AE1962921C013A3E055000000000001,48074
FP009C04,Percentage change 2016-2022,06075,"Kilmeage South, Co.Kildare, ",2022,2022,%,5.1,2AE19629222013A3E055000000000001,87056
FP009C04,Percentage change 2016-2022,19005,"Baile an Sceilg, Co.Co.Kerry, ",2022,2022,%,5.1,2AE1962923AD13A3E055000000000001,77011
FP009C04,Percentage change 2016-2022,07079,"Kiltorcan, Co.Kilkenny, ",2022,2022,%,5.1,2AE1962923C213A3E055000000000001,97071
FP009C04,Percentage change 2016-2022,21124,"Mohernagh, Co.Limerick, ",2022,2022,%,-5.1,2AE1962917C513A3E055000000000001,127110
FP009C04,Percentage change 2016-2022,12054,"Mountheaton, Co.Offaly, ",2022,2022,%,-5.1,2AE196291AF913A3E055000000000001,187066
FP009C04,Percentage change 2016-2022,23138,"Kiltinan, Co.Tipperary, ",2022,2022,%,-5.1,2AE196291C1613A3E055000000000001,217113
FP009C04,Percentage change 2016-2022,02049,"Drumcondra South C, Co.Dublin, ",2022,2022,%,-5.1,2AE196291D6713A3E055000000000001,268060
FP009C04,Percentage change 2016-2022,27067,"Ballymoe, Co.Galway, ",2022,2022,%,-5.1,2AE19629207E13A3E055000000000001,67025
FP009C04,Percentage change 2016-2022,08068,"Nealstown, Co.Laois, ",2022,2022,%,5.6,2AE1962916F113A3E055000000000001,107075
FP009C04,Percentage change 2016-2022,21079,"Ardagh, Co.Limerick, ",2022,2022,%,5.6,2AE19629175D13A3E055000000000001,127007
FP009C04,Percentage change 2016-2022,21087,"Danganbeg, Co.Limerick, ",2022,2022,%,5.6,2AE19629177A13A3E055000000000001,127056
FP009C04,Percentage change 2016-2022,01037,"Oldleighlin, Co.Carlow, ",2022,2022,%,5.6,2AE1962918B713A3E055000000000001,17037
FP009C04,Percentage change 2016-2022,31011,"Killaraght, Co.Sligo, ",2022,2022,%,5.6,2AE196291A3513A3E055000000000001,207049
FP009C04,Percentage change 2016-2022,12015,"Ferbane, Co.Offaly, ",2022,2022,%,5.6,2AE196291A9B13A3E055000000000001,187040
FP009C04,Percentage change 2016-2022,25017,"Kilronan, Co.Waterford, ",2022,2022,%,5.6,2AE196291BB713A3E055000000000001,227061
FP009C04,Percentage change 2016-2022,14092,"Ardcavan, Co.Wexford, ",2022,2022,%,5.6,2AE196291BC513A3E055000000000001,247003
FP009C04,Percentage change 2016-2022,22009,"Carrig, Co.Tipperary, ",2022,2022,%,5.6,2AE196291C4713A3E055000000000001,217043
FP009C04,Percentage change 2016-2022,05015,"Blackrock-Stradbrook, Co.Dublin, ",2022,2022,%,5.6,2AE196291CC213A3E055000000000001,267024
FP009C04,Percentage change 2016-2022,02103,"Crumlin F, Co.Dublin, ",2022,2022,%,5.6,2AE196291D6313A3E055000000000001,268056
FP009C04,Percentage change 2016-2022,02146,"St. Kevin's, Co.Dublin, ",2022,2022,%,5.6,2AE196291DEE13A3E055000000000001,268142
FP009C04,Percentage change 2016-2022,15055,"Kilbride, Co.Wicklow, ",2022,2022,%,5.6,2AE196291E6013A3E055000000000001,257047
FP009C04,Percentage change 2016-2022,33114,"Fánaid Thuaidh, Co.Donegal, ",2022,2022,%,5.6,2AE1962920F813A3E055000000000001,57064
FP009C04,Percentage change 2016-2022,17002,"Ballinlough B, Co.Cork, ",2022,2022,%,5.6,2AE19629214C13A3E055000000000001,48002
FP009C04,Percentage change 2016-2022,18241,"Skahanagh, Co.Cork, ",2022,2022,%,5.6,2AE1962921BC13A3E055000000000001,47292
FP009C04,Percentage change 2016-2022,30084,"Creeve, Co.Roscommon, ",2022,2022,%,-5.6,2AE1962919C813A3E055000000000001,197047
FP009C04,Percentage change 2016-2022,23145,"Farranrory, Co.Tipperary, ",2022,2022,%,-5.6,2AE196291C1213A3E055000000000001,217073
FP009C04,Percentage change 2016-2022,16073,"Kilmurry, Co.Clare, ",2022,2022,%,-5.6,2AE196291FDF13A3E055000000000001,37094
FP009C04,Percentage change 2016-2022,33060,"Maas, Co.Donegal, ",2022,2022,%,-5.6,2AE19629204213A3E055000000000001,57112
FP009C04,Percentage change 2016-2022,27034,"Maíros, Co.Galway, ",2022,2022,%,-5.6,2AE1962922DD13A3E055000000000001,67182
FP009C04,Percentage change 2016-2022,08015,"Donore, Co.Laois, ",2022,2022,%,6.1,2AE1962916B813A3E055000000000001,107041
FP009C04,Percentage change 2016-2022,09003,"Agharra, Co.Longford, ",2022,2022,%,6.1,2AE19629180613A3E055000000000001,137003
FP009C04,Percentage change 2016-2022,29004,"Westport Urban, Co.Mayo, ",2022,2022,%,6.1,2AE1962918BB13A3E055000000000001,157153
